TRADENO	TRADETIME	SECBOARD	SECCODE	PRICE	VOLUME	ACCRUEDINT	YIELD	VALUE
003422598619	093943	PSRP	SBER	0.0000000000	1510	0.00	0.00	420065.39
003422598622	093943	PSRP	LKOH	0.0000000000	9	0.00	0.00	46256.49
003422598625	093943	PSRP	ALRS	0.0000000000	810	0.00	0.00	77722.74
003422598628	093943	PSRP	MGNT	0.0000000000	125	0.00	0.00	675078.75
003422598631	093943	PSRP	GMKN	0.0000000000	4	0.00	0.00	93755.80
003422598634	093943	PSRP	RSTI	0.0000000000	120000	0.00	0.00	206349.60
003422598637	093943	PSRP	FEES	0.0000000000	1500000	0.00	0.00	317230.50
003422598640	093943	PSRP	CHMF	0.0000000000	300	0.00	0.00	372942.00
003422598643	093943	PSRP	SBER	0.0000000000	400	0.00	0.00	111275.60
003422598646	093943	PSRP	ALRS	0.0000000000	4000	0.00	0.00	383816.00
003422598649	093943	PSRP	PLZL	0.0000000000	52	0.00	0.00	793444.60
003422598652	093943	PSRP	ALRS	0.0000000000	4000	0.00	0.00	383816.00
003422598655	093943	PSRP	CHMF	0.0000000000	300	0.00	0.00	372942.00
003422598658	093943	PSRP	FEES	0.0000000000	1500000	0.00	0.00	317230.50
003422598661	093943	PSRP	FEES	0.0000000000	400000	0.00	0.00	84594.80
003422598664	093943	PSRP	PHOR	0.0000000000	64	0.00	0.00	199806.08
003422598667	093943	PSRP	LKOH	0.0000000000	150	0.00	0.00	770941.50
003422598670	093943	PSRP	SBERP	0.0000000000	210	0.00	0.00	52160.01
003422598673	093943	PSRP	ALRS	0.0000000000	4000	0.00	0.00	383816.00
003422598676	093943	PSRP	SNGSP	0.0000000000	7000	0.00	0.00	278932.50
003422598679	093943	PSRP	HYDR	0.0000000000	400000	0.00	0.00	309228.00
003422598682	093943	PSRP	MOEX	0.0000000000	1330	0.00	0.00	216694.24
003422598685	093943	PSRP	PHOR	0.0000000000	59	0.00	0.00	184196.23
003422598688	093943	PSRP	MOEX	0.0000000000	4000	0.00	0.00	651712.00
003422598691	093943	PSRP	YNDX	0.0000000000	6	0.00	0.00	31083.36
003422598694	093943	PSRP	VTBR	0.0000000000	1350000	0.00	0.00	51565.95
003422598697	093943	PSRP	ALRS	0.0000000000	2000	0.00	0.00	191908.00
003422598700	093943	PSRP	SBER	0.0000000000	1020	0.00	0.00	283752.78
003422598703	093943	PSRP	SBER	0.0000000000	3000	0.00	0.00	834567.00
003422598706	093943	PSRP	RSTI	0.0000000000	120000	0.00	0.00	206349.60
003422598709	093943	PSRP	SIBN	0.0000000000	1250	0.00	0.00	409970.00
003422598712	093943	PSRP	ALRS	0.0000000000	4000	0.00	0.00	383816.00
003422598715	093943	PSRP	GAZP	0.0000000000	8950	0.00	0.00	1913966.45
003422598718	093943	PSRP	MGNT	0.0000000000	125	0.00	0.00	675078.75
003422598721	093943	PSRP	MOEX	0.0000000000	100	0.00	0.00	16292.80
003422598724	093943	PSRP	SBER	0.0000000000	140	0.00	0.00	38946.46
003422598727	093943	PSRP	GAZP	0.0000000000	200	0.00	0.00	42770.20
003422598730	093943	PSRP	NVTK	0.0000000000	10	0.00	0.00	11916.70
003422598733	093943	PSRP	CHMF	0.0000000000	169	0.00	0.00	210090.66
003422598736	093943	PSRP	MOEX	0.0000000000	1720	0.00	0.00	280236.16
003422598739	093943	PSRP	GAZP	0.0000000000	1600	0.00	0.00	342161.60
003422598742	093943	PSRP	SBER	0.0000000000	8100	0.00	0.00	2253330.90
003422598745	093943	PSRP	SBER	0.0000000000	80	0.00	0.00	22255.12
003422598748	093943	PSRP	MGNT	0.0000000000	420	0.00	0.00	2268264.60
003422598751	093943	PSRP	CHMF	0.0000000000	300	0.00	0.00	372942.00
003422598754	093943	PSRP	SBER	0.0000000000	50	0.00	0.00	13909.45
003422598757	093943	PSRP	SBER	0.0000000000	3000	0.00	0.00	834567.00
003422598760	093943	PSRP	LKOH	0.0000000000	36	0.00	0.00	185025.96
003422598763	093943	PSRP	FEES	0.0000000000	1500000	0.00	0.00	317230.50
003422598766	093943	PSRP	MAGN	0.0000000000	1150	0.00	0.00	61067.30
003422598769	093943	PSRP	HYDR	0.0000000000	3000	0.00	0.00	2319.21
003422598772	093943	PSRP	RSTI	0.0000000000	120000	0.00	0.00	206349.60
003422598775	093943	PSRP	HYDR	0.0000000000	400000	0.00	0.00	309228.00
003422598778	093943	PSRP	PLZL	0.0000000000	3	0.00	0.00	45775.65
003422598781	093943	PSRP	MGNT	0.0000000000	125	0.00	0.00	675078.75
003422598784	093943	PSRP	GAZP	0.0000000000	790	0.00	0.00	168942.29
003422598787	093943	PSRP	TATN	0.0000000000	10	0.00	0.00	5118.60
003422598790	093943	PSRP	SBER	0.0000000000	3000	0.00	0.00	834567.00
003422598793	093943	PSRP	FEES	0.0000000000	1500000	0.00	0.00	317230.50
003422598796	093943	PSRP	GMKN	0.0000000000	40	0.00	0.00	937558.00
003422598799	093943	PSRP	FEES	0.0000000000	1500000	0.00	0.00	317230.50
003422598802	093943	PSRP	MAGN	0.0000000000	19200	0.00	0.00	1019558.40
003422598805	093943	PSRP	SBER	0.0000000000	2600	0.00	0.00	723291.40
003422598808	093943	PSRP	MAGN	0.0000000000	67770	0.00	0.00	3598722.54
003422598811	093943	PSRP	UPRO	0.0000000000	83000	0.00	0.00	229856.88
003422598814	093943	PSRP	SBER	0.0000000000	40	0.00	0.00	11127.56
003422598817	093943	PSRP	ALRS	0.0000000000	100	0.00	0.00	9595.40
003422598820	093943	PSRP	ROSN	0.0000000000	20	0.00	0.00	8843.12
003422598823	093943	PSRP	SNGS	0.0000000000	4600	0.00	0.00	161109.48
003422598826	093943	PSRP	SBER	0.0000000000	170	0.00	0.00	47292.13
003422598829	093943	PSRP	SBER	0.0000000000	200	0.00	0.00	55637.80
003422598832	093943	PSRP	ROSN	0.0000000000	10	0.00	0.00	4421.56
003422598835	093943	PSRP	SBER	0.0000000000	1100	0.00	0.00	306007.90
003422598838	093943	PSRP	CHMF	0.0000000000	300	0.00	0.00	372942.00
003422598841	093943	PSRP	SBERP	0.0000000000	10	0.00	0.00	2483.81
003422598844	093943	PSRP	HYDR	0.0000000000	400000	0.00	0.00	309228.00
003422598847	093943	PSRP	MGNT	0.0000000000	125	0.00	0.00	675078.75
003422598850	093943	PSRP	MGNT	0.0000000000	22	0.00	0.00	118813.86
003422598853	093943	PSRP	SBER	0.0000000000	540	0.00	0.00	150222.06
003422598856	093943	PSRP	MGNT	0.0000000000	125	0.00	0.00	675078.75
003422598859	093943	PSRP	AFLT	0.0000000000	10	0.00	0.00	710.07
003422598862	093943	PSRP	PLZL	0.0000000000	8	0.00	0.00	122068.40
003422598865	093943	PSRP	SBER	0.0000000000	3000	0.00	0.00	834567.00
003422598868	093943	PSRP	HYDR	0.0000000000	400000	0.00	0.00	309228.00
003422598871	093944	PSRP	MGNT	0.0000000000	125	0.00	0.00	675078.75
003422598874	093944	PSRP	MOEX	0.0000000000	4000	0.00	0.00	651712.00
003422598877	093944	PSRP	GMKN	0.0000000000	26	0.00	0.00	609412.70
003422598880	093944	PSRP	ROSN	0.0000000000	40	0.00	0.00	17686.24
003422598883	093944	PSRP	LKOH	0.0000000000	95	0.00	0.00	488262.95
003422598886	093944	PSRP	TATNP	0.0000000000	80	0.00	0.00	38325.60
003422598889	093944	PSRP	RSTI	0.0000000000	249000	0.00	0.00	428175.42
003422598892	093944	PSRP	OGKB	0.0000000000	2000	0.00	0.00	1459.00
003422598895	093944	PSRP	ROSN	0.0000000000	5100	0.00	0.00	2254995.60
003422598898	093944	PSRP	CHMF	0.0000000000	300	0.00	0.00	372942.00
003422598901	093944	PSRP	SBER	0.0000000000	80	0.00	0.00	22255.12
003422598904	093944	PSRP	RSTI	0.0000000000	120000	0.00	0.00	206349.60
003422598907	093944	PSRP	AFLT	0.0000000000	250	0.00	0.00	17751.75
003422598910	093944	PSRP	RSTI	0.0000000000	120000	0.00	0.00	206349.60
003422598913	093944	PSRP	VTBR	0.0000000000	30000	0.00	0.00	1145.91
003422598916	093944	PSRP	FEES	0.0000000000	1500000	0.00	0.00	317230.50
003422598919	093944	PSRP	FEES	0.0000000000	1500000	0.00	0.00	317230.50
003422598922	093944	PSRP	GAZP	0.0000000000	240	0.00	0.00	51324.24
003422598925	093944	PSRP	MGNT	0.0000000000	125	0.00	0.00	675078.75
003422598928	093944	PSRP	AFLT	0.0000000000	30	0.00	0.00	2130.21
003422598931	093944	PSRP	GAZP	0.0000000000	430	0.00	0.00	91955.93
003422598934	093944	PSRP	AFLT	0.0000000000	1050	0.00	0.00	74557.35
003422598937	093944	PSRP	MOEX	0.0000000000	4000	0.00	0.00	651712.00
003422598940	093944	PSRP	HYDR	0.0000000000	400000	0.00	0.00	309228.00
003422598943	093944	PSRP	ALRS	0.0000000000	4000	0.00	0.00	383816.00
003422598946	093944	PSRP	GAZP	0.0000000000	210	0.00	0.00	44908.71
003422598949	093944	PSRP	SBER	0.0000000000	30	0.00	0.00	8345.67
003422598952	093944	PSRP	SBER	0.0000000000	160	0.00	0.00	44510.24
003422598955	093944	PSRP	SBER	0.0000000000	3000	0.00	0.00	834567.00
003422598958	093944	PSRP	RSTI	0.0000000000	120000	0.00	0.00	206349.60
003422598961	093944	PSRP	RSTI	0.0000000000	80000	0.00	0.00	137566.40
003422598964	093944	PSRP	LNTA	0.0000000000	84	0.00	0.00	20635.44
003422598967	093944	PSRP	GMKN	0.0000000000	2	0.00	0.00	46877.90
003422598970	093944	PSRP	FEES	0.0000000000	1500000	0.00	0.00	317230.50
003422598973	093944	PSRP	ALRS	0.0000000000	1230	0.00	0.00	118023.42
003422598976	093944	PSRP	FEES	0.0000000000	1500000	0.00	0.00	317230.50
003422598979	093944	PSRP	SNGSP	0.0000000000	900	0.00	0.00	35862.75
003422598982	093944	PSRP	RSTI	0.0000000000	120000	0.00	0.00	206349.60
003422598985	093944	PSRP	RSTI	0.0000000000	120000	0.00	0.00	206349.60
003422598988	093944	PSRP	VTBR	0.0000000000	4010000	0.00	0.00	153169.97
003422598991	093944	PSRP	CHMF	0.0000000000	300	0.00	0.00	372942.00
003422598994	093944	PSRP	SBERP	0.0000000000	40	0.00	0.00	9935.24
003422598997	093944	PSRP	MOEX	0.0000000000	4000	0.00	0.00	651712.00
003422599000	093944	PSRP	ROSN	0.0000000000	3000	0.00	0.00	1326468.00
003422599003	093944	PSRP	MOEX	0.0000000000	4000	0.00	0.00	651712.00
003422599006	093944	PSRP	SBER	0.0000000000	20	0.00	0.00	5563.78
003422599009	093944	PSRP	RUAL	0.0000000000	6390	0.00	0.00	239458.86
003422599012	093944	PSRP	POLY	0.0000000000	130	0.00	0.00	221707.20
003422599015	093944	PSRP	AFLT	0.0000000000	3420	0.00	0.00	242843.94
003422599018	093944	PSRP	ALRS	0.0000000000	4000	0.00	0.00	383816.00
003422599021	093944	PSRP	LKOH	0.0000000000	1	0.00	0.00	5139.61
003422599024	093944	PSRP	MGNT	0.0000000000	125	0.00	0.00	675078.75
003422599027	093944	PSRP	YNDX	0.0000000000	150	0.00	0.00	777084.00
003422599030	093944	PSRP	SBER	0.0000000000	100	0.00	0.00	27818.90
003422599033	093944	PSRP	RASP	0.0000000000	1120	0.00	0.00	167204.80
003422599036	093944	PSRP	CHMF	0.0000000000	300	0.00	0.00	372942.00
003422599039	093944	PSRP	ALRS	0.0000000000	4000	0.00	0.00	383816.00
003422599042	093944	PSRP	HYDR	0.0000000000	400000	0.00	0.00	309228.00
003422599045	093944	PSRP	SBER	0.0000000000	3000	0.00	0.00	834567.00
003422599048	093944	PSRP	TATN	0.0000000000	8	0.00	0.00	4094.88
003422599051	093944	PSRP	HYDR	0.0000000000	400000	0.00	0.00	309228.00
003422599054	093944	PSRP	TATN	0.0000000000	301	0.00	0.00	154069.86
003422599057	093944	PSRP	CHMF	0.0000000000	300	0.00	0.00	372942.00
003422599060	093944	PSRP	ALRS	0.0000000000	6000	0.00	0.00	575724.00
003422599063	093944	PSRP	ALRS	0.0000000000	14000	0.00	0.00	1343356.00
003422599066	093944	PSRP	NLMK	0.0000000000	100	0.00	0.00	21228.20
003422599069	093944	PSRP	HYDR	0.0000000000	400000	0.00	0.00	309228.00
003422599072	093944	PSRP	RSTI	0.0000000000	120000	0.00	0.00	206349.60
003422599075	093944	PSRP	MOEX	0.0000000000	1000	0.00	0.00	162928.00
003422599078	093944	PSRP	SBERP	0.0000000000	20	0.00	0.00	4967.62
003422599081	093944	PSRP	GAZP	0.0000000000	500	0.00	0.00	106925.50
003422599084	093944	PSRP	SBER	0.0000000000	70	0.00	0.00	19473.23
003422599087	093944	PSRP	ALRS	0.0000000000	4000	0.00	0.00	383816.00
003422599090	093944	PSRP	NLMK	0.0000000000	30	0.00	0.00	6368.46
003422599093	093944	PSRP	RSTI	0.0000000000	1800000	0.00	0.00	3095244.00
003422599096	093944	PSRP	SBER	0.0000000000	200	0.00	0.00	55637.80
003422599099	093944	PSRP	SNGS	0.0000000000	2900	0.00	0.00	101569.02
003422599102	093944	PSRP	SBER	0.0000000000	2300	0.00	0.00	639834.70
003422599105	093944	PSRP	SBER	0.0000000000	3000	0.00	0.00	834567.00
003422599108	093944	PSRP	CHMF	0.0000000000	300	0.00	0.00	372942.00
003422599111	093944	PSRP	HYDR	0.0000000000	400000	0.00	0.00	309228.00
003422599114	093944	PSRP	SBER	0.0000000000	100	0.00	0.00	27818.90
003422599117	093944	PSRP	ROSN	0.0000000000	190	0.00	0.00	84009.64
003422599120	093944	PSRP	FEES	0.0000000000	2730000	0.00	0.00	577359.51
003422599123	093944	PSRP	YNDX	0.0000000000	5	0.00	0.00	25902.80
003422599126	093944	PSRP	NLMK	0.0000000000	4000	0.00	0.00	849128.00
003422599129	093944	PSRP	SBER	0.0000000000	700	0.00	0.00	194732.30
003422599132	093944	PSRP	RSTI	0.0000000000	120000	0.00	0.00	206349.60
003422599135	093944	PSRP	MOEX	0.0000000000	4000	0.00	0.00	651712.00
003422599138	093944	PSRP	SBER	0.0000000000	670	0.00	0.00	186386.63
003422599141	093944	PSRP	MOEX	0.0000000000	4000	0.00	0.00	651712.00
003422599144	093944	PSRP	MGNT	0.0000000000	125	0.00	0.00	675078.75
003422599147	093944	PSRP	FEES	0.0000000000	1500000	0.00	0.00	317230.50
003422599150	093944	PSRP	MTSS	0.0000000000	1600	0.00	0.00	516000.00
003422599153	093944	PSRP	SBER	0.0000000000	900	0.00	0.00	250370.10
003422599156	093944	PSRP	MOEX	0.0000000000	4000	0.00	0.00	651712.00
003422599159	093944	PSRP	CHMF	0.0000000000	300	0.00	0.00	372942.00
003422599162	093944	PSRP	SBER	0.0000000000	5000	0.00	0.00	1390945.00
003422599165	093944	PSRP	HYDR	0.0000000000	250000	0.00	0.00	193267.50
003422599168	093944	PSRP	HYDR	0.0000000000	400000	0.00	0.00	309228.00
003422599171	093944	PSRP	YNDX	0.0000000000	4	0.00	0.00	20722.24
003422599174	093944	PSRP	YNDX	0.0000000000	100	0.00	0.00	518056.00
003422599177	093944	PSRP	SBER	0.0000000000	1500	0.00	0.00	417283.50
003422599180	093944	PSRP	MAGN	0.0000000000	10	0.00	0.00	531.02
003422599183	093944	PSRP	IRAO	0.0000000000	1000	0.00	0.00	5253.97
003422599186	093944	PSRP	SBER	0.0000000000	3000	0.00	0.00	834567.00
003422599189	093944	PSRP	MOEX	0.0000000000	4000	0.00	0.00	651712.00
003422599192	093944	PSRP	RSTI	0.0000000000	80000	0.00	0.00	137566.40
003422599195	093944	PSRP	SBER	0.0000000000	60	0.00	0.00	16691.34
003422599198	093944	PSRP	PLZL	0.0000000000	170	0.00	0.00	2593953.50
003422599202	094007	PSRP	SNGS	0.0000000000	9600	0.00	0.00	336228.48
003422599205	094007	PSRP	SBERP	0.0000000000	1640	0.00	0.00	407344.84
003422599208	094007	PSRP	PIKK	4.2500000000	370	0.00	0.00	161967.13
003422599211	094007	PSRP	TATN	0.0000000000	1354	0.00	0.00	693058.44
003422599214	094007	PSRP	TATNP	4.2500000000	474	0.00	0.00	170309.62
003422599217	094007	PSRP	FIVE	4.2500000000	383	0.00	0.00	790282.20
003422599220	094007	PSRP	ALRS	0.0000000000	4890	0.00	0.00	469215.06
003422599223	094007	PSRP	HYDR	0.0000000000	157000	0.00	0.00	121371.99
003422599226	094007	PSRP	NLMK	0.0000000000	2230	0.00	0.00	473388.86
003422599229	094007	PSRP	MTSS	0.0000000000	1760	0.00	0.00	567600.00
003422599232	094007	PSRP	MOEX	0.0000000000	2800	0.00	0.00	456198.40
003422599235	094007	PSRP	RTKM	0.0000000000	1870	0.00	0.00	178530.77
003422599238	094007	PSRP	ROSN	0.0000000000	2270	0.00	0.00	1003694.12
003422599241	094007	PSRP	AFLT	0.0000000000	900	0.00	0.00	63906.30
003422599244	094007	PSRP	POLY	0.0000000000	412	0.00	0.00	702641.28
003422599247	094007	PSRP	PHOR	4.2500000000	103	0.00	0.00	241172.44
003422599250	094007	PSRP	VTBR	0.0000000000	6820000	0.00	0.00	260503.54
003422599253	094007	PSRP	PLZL	0.0000000000	56	0.00	0.00	854478.80
003422599256	094007	PSRP	CHMF	0.0000000000	328	0.00	0.00	407749.92
003422599259	094007	PSRP	IRAO	0.0000000000	67000	0.00	0.00	352015.99
003422599262	094007	PSRP	SBER	4.2500000000	259420	0.00	0.00	62785866.08
003422599265	094007	PSRP	YNDX	4.2500000000	133	0.00	0.00	599442.97
003422599268	094007	PSRP	TRNFP	0.0000000000	3	0.00	0.00	425345.82
003422599271	094007	PSRP	MGNT	0.0000000000	140	0.00	0.00	756088.20
003422599274	094007	PSRP	NVTK	0.0000000000	1245	0.00	0.00	1483629.15
003422599277	094007	PSRP	SNGSP	0.0000000000	11200	0.00	0.00	446292.00
003422599280	094007	PSRP	FEES	0.0000000000	460000	0.00	0.00	97284.02
003422599283	094007	PSRP	MAGN	4.2500000000	24570	0.00	0.00	1135102.06
003422599297	094321	SPEQ	GMKN	23478.2000000000	120	0.00	0.00	2817384.00
003422599312	094622	PSRP	IRAO	-6.2200000000	17000	0.00	0.00	89317.49
003422599315	094622	PSRP	AFKS	-6.2200000000	9400	0.00	0.00	270747.26
003422599318	094622	PSRP	LKOH	-6.2200000000	79	0.00	0.00	406029.19
003422599321	094622	PSRP	ROSN	-6.2200000000	1620	0.00	0.00	716292.72
003422599324	094622	PSRP	MTSS	-6.2200000000	500	0.00	0.00	161250.00
003422599327	094622	PSRP	MAGN	-6.2200000000	3540	0.00	0.00	187981.08
003422599330	094622	PSRP	ALRS	-6.2200000000	3200	0.00	0.00	307052.80
003422599333	094622	PSRP	NVTK	-6.2200000000	150	0.00	0.00	178750.50
003422599336	094622	PSRP	HYDR	-6.2200000000	230000	0.00	0.00	177806.10
003422599339	094622	PSRP	SBER	-6.2200000000	2220	0.00	0.00	617579.58
003422599342	094622	PSRP	TATNP	-6.2200000000	117	0.00	0.00	56051.19
003422599345	094622	PSRP	SBERP	-6.2200000000	250	0.00	0.00	62095.25
003422599348	094622	PSRP	FEES	-6.2200000000	1020000	0.00	0.00	215716.74
003422599351	094622	PSRP	VTBR	-6.2200000000	16440000	0.00	0.00	627958.68
003422599354	094622	PSRP	RTKM	-6.2200000000	1800	0.00	0.00	171847.80
003422599357	094622	PSRP	MOEX	-6.2200000000	560	0.00	0.00	91239.68
003422599360	094622	PSRP	AFLT	-6.2200000000	1510	0.00	0.00	107220.57
003422599363	094622	PSRP	MGNT	-6.2200000000	44	0.00	0.00	237627.72
003422599366	094622	PSRP	SNGSP	-6.2200000000	3000	0.00	0.00	119542.50
003422599369	094624	PSRP	LKOH	7.0000000000	1531	0.00	0.00	6845805.26
003422599381	094720	PSRP	FEES	-16.0000000000	220000	0.00	0.00	40478.68
003422599384	094720	PSRP	MOEX	-16.0000000000	850	0.00	0.00	120484.95
003422599387	094720	PSRP	SBER	-16.0000000000	2030	0.00	0.00	491308.72
003422599390	094720	PSRP	SBERP	-16.0000000000	30	0.00	0.00	6482.75
003422599393	094721	PSRP	SNGSP	-16.0000000000	7000	0.00	0.00	242671.10
003422599438	095433	PSRP	GAZP	7.0000000000	33260	0.00	0.00	6188023.00
003422599441	095433	PSRP	SBER	7.0000000000	33050	0.00	0.00	7998893.20
003422599444	095433	PSRP	PLZL	7.0000000000	579	0.00	0.00	6626023.89
003422599447	095433	PSRP	GMKN	7.0000000000	116	0.00	0.00	2365459.24
003422599450	095433	PSRP	IRAO	7.0000000000	250000	0.00	0.00	1024525.00
003422599453	095433	PSRP	LKOH	7.0000000000	21	0.00	0.00	93900.66
003422599456	095433	PSRP	ROSN	7.0000000000	40	0.00	0.00	15387.04
003422599459	095433	PSRP	PLZL	7.0000000000	1572	0.00	0.00	17989826.52
003422599462	095433	PSRP	GAZP	7.0000000000	2020	0.00	0.00	375821.00
003422599465	095433	PSRP	MGNT	7.0000000000	1750	0.00	0.00	8222462.50
003422599468	095433	PSRP	IRAO	7.0000000000	177000	0.00	0.00	725363.70
003422599471	095433	PSRP	SBER	7.0000000000	2000	0.00	0.00	484048.00
003422599474	095433	PSRP	UPRO	7.0000000000	164000	0.00	0.00	340631.28
003422599477	095433	PSRP	FEES	7.0000000000	1610000	0.00	0.00	296230.34
003422599480	095433	PSRP	RSTI	7.0000000000	160000	0.00	0.00	239364.80
003422599483	095433	PSRP	OGKB	7.0000000000	157000	0.00	0.00	85899.41
003422599486	095433	PSRP	MSNG	7.0000000000	53000	0.00	0.00	82072.09
003422599489	095433	PSRP	GAZP	7.0000000000	24280	0.00	0.00	4517294.00
003422599492	095433	PSRP	GMKN	7.0000000000	136	0.00	0.00	2773297.04
003422599495	095433	PSRP	TRNFP	7.0000000000	14	0.00	0.00	1726904.06
003422599498	095433	PSRP	IRAO	7.0000000000	84000	0.00	0.00	344240.40
003422599501	095433	PSRP	AFLT	7.0000000000	30000	0.00	0.00	1853283.00
003422599504	095433	PSRP	TATNP	7.0000000000	2000	0.00	0.00	718606.00
003422599507	095433	PSRP	SBER	7.0000000000	5000	0.00	0.00	1210120.00
003422599510	095433	PSRP	DSKY	7.0000000000	4110	0.00	0.00	418570.62
003422599513	095433	PSRP	GMKN	7.0000000000	30	0.00	0.00	611756.70
003422599516	095433	PSRP	AFKS	7.0000000000	5400	0.00	0.00	116651.88
003422599519	095434	PSRP	CHMF	7.0000000000	110	0.00	0.00	118968.52
003422599522	095434	PSRP	LKOH	7.0000000000	24	0.00	0.00	107315.04
003422599525	095434	PSRP	AFLT	7.0000000000	1000	0.00	0.00	61776.10
003422599528	095434	PSRP	ALRS	7.0000000000	500	0.00	0.00	41740.00
003422599531	095434	PSRP	MAGN	7.0000000000	200	0.00	0.00	9239.74
003422599534	095434	PSRP	POLY	7.0000000000	1753	0.00	0.00	2391705.55
003422599537	095434	PSRP	PLZL	7.0000000000	17	0.00	0.00	194546.47
003422599540	095434	PSRP	PLZL	7.0000000000	206	0.00	0.00	2357445.46
003422599543	095434	PSRP	SBER	7.0000000000	4000	0.00	0.00	968096.00
003422599546	095434	PSRP	AFLT	7.0000000000	7280	0.00	0.00	449730.01
003422599549	095434	PSRP	SBERP	7.0000000000	2000	0.00	0.00	432183.00
003422599552	095434	PSRP	LKOH	7.0000000000	50	0.00	0.00	223573.00
003422599555	095434	PSRP	RSTI	7.0000000000	50000	0.00	0.00	74801.50
003422599558	095434	PSRP	SNGS	7.0000000000	2000	0.00	0.00	60941.40
003422599561	095434	PSRP	SNGSP	7.0000000000	12900	0.00	0.00	447208.17
003422599564	095434	PSRP	HYDR	7.0000000000	1500000	0.00	0.00	1008855.00
003422599567	095434	PSRP	UPRO	7.0000000000	200000	0.00	0.00	415404.00
003422599570	095434	PSRP	ALRS	7.0000000000	2000	0.00	0.00	166960.00
003422599573	095434	PSRP	IRAO	7.0000000000	28000	0.00	0.00	114746.80
003422599576	095434	PSRP	SNGSP	7.0000000000	7500	0.00	0.00	260004.75
003422599579	095434	PSRP	RTKM	7.0000000000	7180	0.00	0.00	582657.00
003422599582	095434	PSRP	VTBR	7.0000000000	16000000	0.00	0.00	531696.00
003422599585	095434	PSRP	HYDR	7.0000000000	152000	0.00	0.00	102230.64
003422599588	095434	PSRP	ENRU	7.0000000000	31000	0.00	0.00	21204.00
003422599591	095434	PSRP	BANEP	7.0000000000	21	0.00	0.00	18915.75
003422599594	095434	PSRP	ROSN	7.0000000000	2790	0.00	0.00	1073246.04
003422599597	095434	PSRP	NVTK	7.0000000000	180	0.00	0.00	186615.54
003422599600	095434	PSRP	TATN	7.0000000000	410	0.00	0.00	182580.38
003422599603	095435	PSRP	SNGSP	7.0000000000	24200	0.00	0.00	838948.66
003422599606	095435	PSRP	VTBR	7.0000000000	15570000	0.00	0.00	517406.67
003422599609	095435	PSRP	MAGN	7.0000000000	10000	0.00	0.00	461987.00
003422599612	095435	PSRP	HYDR	7.0000000000	228000	0.00	0.00	153345.96
003422599615	095435	PSRP	IRAO	7.0000000000	72000	0.00	0.00	295063.20
003422599618	095435	PSRP	LKOH	7.0000000000	50	0.00	0.00	223573.00
003422599621	095435	PSRP	ALRS	7.0000000000	2000	0.00	0.00	166960.00
003422599624	095435	PSRP	SNGS	7.0000000000	42200	0.00	0.00	1285863.54
003422599627	095435	PSRP	IRAO	7.0000000000	100000	0.00	0.00	409810.00
003422599630	095435	PSRP	NVTK	7.0000000000	800	0.00	0.00	829402.40
003422599633	095435	PSRP	VTBR	7.0000000000	29840000	0.00	0.00	991613.04
003422599636	095435	PSRP	PLZL	7.0000000000	77	0.00	0.00	881181.07
003422599639	095435	PSRP	MTSS	7.0000000000	250	0.00	0.00	70143.75
003422599642	095435	PSRP	GAZP	7.0000000000	4970	0.00	0.00	924668.50
003422599645	095435	PSRP	AFLT	7.0000000000	9000	0.00	0.00	555984.90
003422599648	095435	PSRP	GAZP	7.0000000000	310	0.00	0.00	57675.50
003422599651	095435	PSRP	MTSS	7.0000000000	500	0.00	0.00	140287.50
003422599654	095435	PSRP	TATN	7.0000000000	100	0.00	0.00	44531.80
003422599657	095435	PSRP	LKOH	7.0000000000	7	0.00	0.00	31300.22
003422599660	095435	PSRP	VTBR	7.0000000000	24740000	0.00	0.00	822134.94
003422599663	095435	PSRP	MGNT	7.0000000000	105	0.00	0.00	493347.75
003422599666	095435	PSRP	ENRU	7.0000000000	481000	0.00	0.00	329004.00
003422599669	095435	PSRP	FEES	7.0000000000	4350000	0.00	0.00	800373.90
003422599672	095435	PSRP	GMKN	7.0000000000	24	0.00	0.00	489405.36
